episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
126,13.500000000000004,0.2700000000000001,50,3,18,1,9,0.5,0.5,100.0,8,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,5.0,7,6,4,1
127,13.500000000000004,0.2700000000000001,50,3,15,1,11,0.46,0.54,100.0,10,7,10,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,7.0,8,3,3,1
128,13.500000000000005,0.27000000000000013,50,3,17,1,18,0.64,0.36,100.0,3,7,8,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,1,3.0625,2.0,5.0,3,6,7,1
129,13.500000000000004,0.2700000000000001,50,3,17,1,10,0.44,0.56,100.0,10,11,7,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,3.0,2.0,4.0,6,8,2,1
130,13.500000000000004,0.2700000000000001,50,3,17,1,15,0.54,0.45999999999999996,100.0,5,10,8,2.054804801940918,5.0,100.0,100.0,100.0,0.0,1,3.0,2.0,5.0,5,6,5,1
131,13.500000000000005,0.27000000000000013,50,3,20,1,9,0.52,0.48,100.0,7,9,8,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.5789473684210527,2.0,4.0,7,7,5,1
132,13.500000000000004,0.2700000000000001,50,3,16,1,12,0.48,0.52,100.0,6,12,8,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,1,3.066666666666667,2.0,7.0,6,7,2,1
133,13.500000000000005,0.27000000000000013,50,3,16,1,25,0.52,0.48,100.0,6,7,11,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,1,3.2,2.0,5.0,4,6,5,1
134,13.500000000000004,0.2700000000000001,50,3,20,1,11,0.52,0.48,100.0,7,9,8,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,7.0,7,8,4,1
135,13.500000000000004,0.2700000000000001,50,3,19,1,15,0.52,0.48,100.0,8,7,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.6666666666666665,2.0,7.0,8,7,3,1
136,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.5,0.5,100.0,8,9,8,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,5.0,8,6,5,1
137,13.400000000000004,0.26800000000000007,50,3,20,1,9,0.5,0.5,100.0,7,10,8,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,2.5789473684210527,2.0,4.0,6,8,5,1
138,13.500000000000004,0.2700000000000001,50,3,20,1,15,0.52,0.48,100.0,8,6,10,1.632993221282959,4.0,100.0,100.0,100.0,0.0,1,2.5789473684210527,2.0,4.0,8,5,6,1
139,13.500000000000004,0.2700000000000001,50,3,20,1,13,0.52,0.48,100.0,6,10,8,1.632993221282959,4.0,100.0,100.0,100.0,0.0,1,2.5789473684210527,2.0,5.0,6,8,5,1
140,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.52,0.48,100.0,7,8,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,7,8,6,1
141,13.400000000000004,0.26800000000000007,50,3,20,1,9,0.52,0.48,100.0,8,8,8,0.0,0.0,100.0,100.0,100.0,0.0,1,2.5789473684210527,2.0,5.0,7,7,5,1
142,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.48,0.52,100.0,9,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,7,5,1
143,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.5,0.5,100.0,8,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,8,8,5,1
144,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.5,0.5,100.0,8,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.4,2.0,5.0,8,7,5,1
145,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.54,0.45999999999999996,100.0,8,8,7,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,8,8,5,1
146,13.500000000000004,0.2700000000000001,50,3,20,1,10,0.46,0.54,100.0,9,8,10,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,5.0,8,7,4,1
147,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.48,0.52,100.0,7,9,10,1.247219204902649,3.0,100.0,100.0,100.0,0.0,1,2.5789473684210527,2.0,6.0,7,6,6,1
148,13.500000000000004,0.2700000000000001,50,3,21,1,15,0.5,0.5,100.0,9,7,9,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,7,5,1
149,13.500000000000004,0.2700000000000001,50,3,20,1,15,0.5,0.5,100.0,8,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,4.0,8,6,5,1
150,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.52,0.48,100.0,7,7,10,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,7,7,6,1
151,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.54,0.45999999999999996,100.0,7,8,8,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.5789473684210527,2.0,4.0,7,7,5,1
152,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.48,0.52,100.0,9,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,8,4,1
153,13.500000000000004,0.2700000000000001,50,3,20,1,10,0.54,0.45999999999999996,100.0,9,8,6,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,4.0,8,8,3,1
154,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.5,0.5,100.0,6,10,9,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,6,8,6,1
155,13.500000000000004,0.2700000000000001,50,3,18,1,13,0.48,0.52,100.0,8,9,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,6.0,6,7,4,1
156,13.500000000000004,0.2700000000000001,50,3,19,1,15,0.52,0.48,100.0,8,7,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.6666666666666665,2.0,7.0,8,7,3,1
157,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.52,0.48,100.0,7,8,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,7,8,6,1
158,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.52,0.48,100.0,8,9,7,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,8,4,1
159,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.52,0.48,100.0,8,6,10,1.632993221282959,4.0,100.0,100.0,100.0,0.0,1,2.45,2.0,4.0,8,6,6,1
160,13.400000000000004,0.26800000000000007,50,3,20,1,9,0.48,0.52,100.0,9,9,8,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.5789473684210527,2.0,4.0,7,8,4,1
161,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.46,0.54,100.0,10,9,8,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,4.0,8,8,3,1
162,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.46,0.54,100.0,9,7,11,1.632993221282959,4.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,4.0,8,7,4,1
163,13.500000000000004,0.2700000000000001,50,3,19,1,9,0.46,0.54,100.0,6,11,10,2.1602468490600586,5.0,100.0,100.0,100.0,0.0,1,2.6666666666666665,2.0,5.0,6,8,4,1
164,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.48,0.52,100.0,8,8,10,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,5.0,8,6,6,1
165,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.5,0.5,100.0,8,9,8,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.5789473684210527,2.0,4.0,7,7,5,1
166,13.500000000000004,0.2700000000000001,50,3,19,1,9,0.48,0.52,100.0,10,7,9,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,2.6666666666666665,2.0,6.0,7,5,6,1
167,13.500000000000004,0.2700000000000001,50,3,19,1,11,0.54,0.45999999999999996,100.0,7,6,10,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,2.6666666666666665,2.0,7.0,7,6,5,1
168,13.500000000000004,0.2700000000000001,50,3,19,1,15,0.56,0.43999999999999995,100.0,8,4,10,2.494438409805298,6.0,100.0,100.0,100.0,0.0,1,2.611111111111111,2.0,4.0,8,4,6,1
169,13.500000000000004,0.2700000000000001,50,3,19,1,10,0.46,0.54,100.0,10,7,10,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,2.6666666666666665,2.0,4.0,7,6,5,1
170,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.54,0.45999999999999996,100.0,8,7,8,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.3333333333333335,2.0,4.0,8,7,6,1
171,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.52,0.48,100.0,8,8,8,0.0,0.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,8,8,5,1
172,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.52,0.48,100.0,8,7,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,8,7,6,1
173,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.52,0.48,100.0,8,7,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,8,7,6,1
174,13.500000000000004,0.2700000000000001,50,3,21,1,10,0.52,0.48,100.0,8,7,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,7,5,1
175,13.500000000000004,0.2700000000000001,50,3,19,1,13,0.52,0.48,100.0,7,9,8,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.6666666666666665,2.0,9.0,7,8,3,1
176,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.56,0.43999999999999995,100.0,8,6,8,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,8,6,7,1
177,13.500000000000004,0.2700000000000001,50,3,21,1,11,0.54,0.45999999999999996,100.0,8,7,8,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.4,2.0,7.0,8,7,5,1
178,13.400000000000004,0.26800000000000007,50,3,22,1,9,0.5,0.5,100.0,8,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.3333333333333335,2.0,4.0,7,8,6,1
179,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.54,0.45999999999999996,100.0,8,5,10,2.054804563522339,5.0,100.0,100.0,100.0,0.0,1,2.5789473684210527,2.0,5.0,7,5,7,1
180,13.500000000000004,0.2700000000000001,50,3,21,1,11,0.54,0.45999999999999996,100.0,7,8,8,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.4,2.0,7.0,7,8,5,1
181,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.5,0.5,100.0,8,7,10,1.247219204902649,3.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,7,5,1
182,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.54,0.45999999999999996,100.0,7,9,7,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,7,8,5,1
183,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.5,0.5,100.0,8,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,8,4,1
184,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.52,0.48,100.0,7,8,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,7,7,6,1
185,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.52,0.48,100.0,8,7,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,8,7,6,1
186,13.500000000000004,0.2700000000000001,50,3,18,1,15,0.58,0.42000000000000004,100.0,7,5,9,1.632993221282959,4.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,7.0,6,5,6,1
187,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.52,0.48,100.0,7,8,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.3333333333333335,2.0,5.0,7,8,6,1
188,13.500000000000004,0.2700000000000001,50,3,21,1,10,0.54,0.45999999999999996,100.0,7,7,9,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,2.45,2.0,5.0,6,7,7,1
189,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.5,0.5,100.0,8,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,4.0,8,6,5,1
190,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.54,0.45999999999999996,100.0,7,8,8,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,7,8,6,1
191,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.52,0.48,100.0,8,8,8,0.0,0.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,8,8,5,1
192,13.500000000000004,0.2700000000000001,50,3,21,1,11,0.54,0.45999999999999996,100.0,8,7,8,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.45,2.0,7.0,8,7,5,1
193,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.54,0.45999999999999996,100.0,8,6,9,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,2.5789473684210527,2.0,4.0,7,5,7,1
194,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.46,0.54,100.0,8,8,11,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,5.0,8,7,4,1
195,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.52,0.48,100.0,7,7,10,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,2.3,2.0,4.0,7,7,6,1
196,13.500000000000004,0.2700000000000001,50,3,21,1,11,0.58,0.42000000000000004,100.0,8,8,5,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,2.4,2.0,7.0,8,8,4,1
197,13.400000000000004,0.26800000000000007,50,3,20,1,11,0.52,0.48,100.0,9,8,7,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.5789473684210527,2.0,7.0,8,7,4,1
198,13.500000000000005,0.27000000000000013,50,3,19,1,11,0.52,0.48,100.0,9,6,9,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,2.611111111111111,2.0,7.0,8,5,5,1
199,13.500000000000004,0.2700000000000001,50,3,17,1,11,0.44,0.56,100.0,9,10,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,3.0,2.0,7.0,8,5,3,1
200,13.500000000000004,0.2700000000000001,50,3,20,1,11,0.5,0.5,100.0,8,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,7.0,8,6,5,1
201,13.500000000000004,0.2700000000000001,50,3,19,1,9,0.44,0.56,100.0,9,10,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.6666666666666665,2.0,5.0,8,6,4,1
202,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.54,0.45999999999999996,100.0,8,8,7,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,8,8,5,1
203,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.5,0.5,100.0,8,9,8,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,8,4,1
204,13.500000000000005,0.27000000000000013,50,3,21,1,9,0.6,0.4,100.0,8,6,6,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,6,6,1
205,13.500000000000004,0.2700000000000001,50,3,19,1,10,0.5,0.5,100.0,9,7,9,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,2.6666666666666665,2.0,4.0,8,7,3,1
206,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.48,0.52,100.0,10,7,9,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,5.0,8,7,4,1
207,13.500000000000004,0.2700000000000001,50,3,21,1,11,0.56,0.43999999999999995,100.0,8,8,6,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,7.0,8,8,4,1
208,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.5,0.5,100.0,7,9,9,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,2.45,2.0,5.0,7,7,6,1
209,13.500000000000004,0.2700000000000001,50,3,20,1,10,0.54,0.45999999999999996,100.0,9,6,8,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,5.0,8,6,5,1
210,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.54,0.45999999999999996,100.0,7,7,9,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,6,7,7,1
211,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.48,0.52,100.0,8,8,10,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,6,6,1
212,13.500000000000004,0.2700000000000001,50,3,18,1,12,0.52,0.48,100.0,10,8,6,1.632993221282959,4.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,7.0,8,6,3,1
213,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.5,0.5,100.0,7,8,10,1.247219204902649,3.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,4.0,7,8,4,1
214,13.500000000000004,0.2700000000000001,50,3,20,1,12,0.54,0.45999999999999996,100.0,9,7,7,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,8.0,8,7,4,1
215,13.500000000000004,0.2700000000000001,50,3,19,1,11,0.48,0.52,100.0,9,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.6666666666666665,2.0,7.0,8,7,3,1
216,13.500000000000004,0.2700000000000001,50,3,20,1,10,0.52,0.48,100.0,6,9,9,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,2.5789473684210527,2.0,4.0,6,7,6,1
217,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.5,0.5,100.0,9,9,7,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,8,4,1
218,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.5,0.5,100.0,8,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,8,8,5,1
219,13.500000000000004,0.2700000000000001,50,3,20,1,11,0.5,0.5,100.0,8,9,8,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,7.0,8,7,4,1
220,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.5,0.5,100.0,8,8,9,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,8,4,1
221,13.500000000000004,0.2700000000000001,50,3,20,1,13,0.5,0.5,100.0,7,8,10,1.247219204902649,3.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,5.0,7,8,4,1
222,13.500000000000004,0.2700000000000001,50,3,20,1,11,0.5,0.5,100.0,8,9,8,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,7.0,8,7,4,1
223,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.52,0.48,100.0,8,8,8,0.0,0.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,8,8,5,1
224,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.52,0.48,100.0,6,8,10,1.632993221282959,4.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,5.0,6,7,6,1
225,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.54,0.45999999999999996,100.0,7,7,9,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,7,7,7,1
226,13.500000000000004,0.2700000000000001,50,3,20,1,11,0.54,0.45999999999999996,100.0,8,7,8,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.473684210526316,2.0,7.0,8,7,4,1
227,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.46,0.54,100.0,9,8,10,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,4.0,7,8,4,1
228,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.48,0.52,100.0,8,8,10,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,7,8,5,1
229,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.48,0.52,100.0,8,8,10,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,4.0,8,5,6,1
230,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.54,0.45999999999999996,100.0,8,6,9,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,6,6,1
231,13.500000000000004,0.2700000000000001,50,3,20,1,11,0.54,0.45999999999999996,100.0,8,8,7,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,7.0,8,6,5,1
232,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.54,0.45999999999999996,100.0,7,6,10,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,2.3333333333333335,2.0,4.0,7,6,8,1
233,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.56,0.43999999999999995,100.0,6,7,9,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,6,7,7,1
234,13.500000000000004,0.2700000000000001,50,3,20,1,15,0.5,0.5,100.0,8,7,10,1.247219204902649,3.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,4.0,8,7,4,1
235,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.52,0.48,100.0,8,7,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,4.0,8,7,6,1
236,13.500000000000004,0.2700000000000001,50,3,21,1,13,0.52,0.48,100.0,7,8,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,5.0,7,8,5,1
237,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.46,0.54,100.0,9,7,11,1.632993221282959,4.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,4.0,7,7,5,1
238,13.500000000000004,0.2700000000000001,50,3,20,1,15,0.54,0.45999999999999996,100.0,8,5,10,2.054804563522339,5.0,100.0,100.0,100.0,0.0,1,2.5789473684210527,2.0,5.0,8,4,7,1
239,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.52,0.48,100.0,8,9,7,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,8,4,1
240,13.500000000000004,0.2700000000000001,50,3,20,1,11,0.5,0.5,100.0,8,9,8,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,7.0,8,7,4,1
241,13.500000000000004,0.2700000000000001,50,3,18,1,11,0.46,0.54,100.0,10,8,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.823529411764706,2.0,7.0,7,7,3,1
242,13.400000000000004,0.26800000000000007,50,3,21,1,9,0.46,0.54,100.0,9,8,10,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.45,2.0,5.0,8,8,4,1
243,13.400000000000004,0.26800000000000007,50,3,22,1,9,0.54,0.45999999999999996,100.0,7,8,8,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.3333333333333335,2.0,4.0,6,8,7,1
244,13.500000000000004,0.2700000000000001,50,3,20,1,10,0.54,0.45999999999999996,100.0,8,8,7,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,4.0,7,7,5,1
245,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.52,0.48,100.0,8,7,9,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,1,2.2857142857142856,2.0,5.0,8,7,6,1
246,13.500000000000005,0.27000000000000013,50,3,19,1,9,0.56,0.43999999999999995,100.0,6,7,9,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,2.6666666666666665,2.0,5.0,6,6,6,1
247,13.500000000000004,0.2700000000000001,50,3,19,1,13,0.52,0.48,100.0,6,9,9,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,2.6666666666666665,2.0,5.0,6,7,5,1
248,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.54,0.45999999999999996,100.0,8,7,8,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,6,6,1
249,13.500000000000004,0.2700000000000001,50,3,20,1,11,0.5,0.5,100.0,9,8,8,0.471404492855072,1.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,7.0,8,7,4,1
250,13.500000000000004,0.2700000000000001,50,3,22,1,9,0.54,0.45999999999999996,100.0,7,8,8,0.4714045226573944,1.0,100.0,100.0,100.0,0.0,1,2.3333333333333335,2.0,4.0,7,8,6,1
251,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.48,0.52,100.0,8,8,10,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,5.0,8,5,6,1
252,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.48,0.52,100.0,8,8,10,0.9428090453147888,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,8,6,6,1
253,13.500000000000004,0.2700000000000001,50,3,21,1,11,0.52,0.48,100.0,8,8,8,0.0,0.0,100.0,100.0,100.0,0.0,1,2.4,2.0,7.0,8,8,4,1
254,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.48,0.52,100.0,8,7,11,1.699673056602478,4.0,100.0,100.0,100.0,0.0,1,2.4,2.0,5.0,8,6,6,1
255,13.500000000000004,0.2700000000000001,50,3,20,1,9,0.46,0.54,100.0,9,9,9,0.0,0.0,100.0,100.0,100.0,0.0,1,2.526315789473684,2.0,6.0,8,6,5,1
256,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.54,0.45999999999999996,100.0,7,7,9,0.942808985710144,2.0,100.0,100.0,100.0,0.0,1,2.4,2.0,4.0,7,7,6,1
257,13.400000000000004,0.26800000000000007,50,3,22,1,9,0.54,0.45999999999999996,100.0,9,8,6,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,1,2.3333333333333335,2.0,4.0,8,8,5,1
258,13.500000000000004,0.2700000000000001,50,3,21,1,9,0.46,0.54,100.0,8,8,11,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,2.4,2.0,5.0,8,7,5,1
259,13.500000000000004,0.2700000000000001,50,3,18,1,11,0.52,0.48,100.0,7,10,7,1.4142135381698608,3.0,100.0,100.0,100.0,0.0,1,2.8823529411764706,2.0,7.0,7,7,3,1
260,13.400000000000004,0.26800000000000007,50,3,19,1,9,0.52,0.48,100.0,8,8,8,0.0,0.0,100.0,100.0,100.0,0.0,1,2.7222222222222223,2.0,5.0,7,6,5,1
