episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
93,18.799999999999997,0.37599999999999995,50,3,9,1,3,0.24,0.76,73.0,15,12,11,1.699673056602478,4.0,99.55555555555556,96.0,100.0,1.257078722109418,4,5.125,3.0,8.0,8,1,0,0
94,19.0,0.38,50,3,10,1,12,0.24,0.76,48.0,14,11,13,1.2472190856933594,3.0,92.4,51.0,100.0,15.976232346833218,5,4.888888888888889,3.0,10.0,9,1,0,0
95,20.2,0.40399999999999997,50,3,10,1,3,0.24,0.76,46.0,12,12,14,0.9428090453147888,2.0,99.4,94.0,100.0,1.8,4,4.444444444444445,3.0,6.0,9,1,0,0
96,18.399999999999995,0.3679999999999999,50,3,10,1,3,0.3,0.7,38.0,11,13,11,0.9428090453147888,2.0,87.8,40.0,100.0,23.20689552697646,4,4.888888888888889,2.0,10.0,6,3,1,0
97,20.199999999999996,0.4039999999999999,50,3,11,1,3,0.3,0.7,76.0,10,11,14,1.699673056602478,4.0,100.0,100.0,100.0,0.0,4,3.8,2.0,5.0,8,2,1,0
98,18.249999999999996,0.36499999999999994,50,3,9,1,3,0.24,0.76,32.0,14,12,12,0.9428090453147888,2.0,87.66666666666667,36.0,100.0,23.418890760333728,5,5.625,2.0,14.0,7,2,0,0
99,18.799999999999997,0.37599999999999995,50,3,11,1,3,0.26,0.74,79.0,13,10,14,1.699673056602478,4.0,100.0,100.0,100.0,0.0,4,3.8,2.0,5.0,9,1,1,0
100,19.2,0.384,50,3,10,1,13,0.22,0.78,45.0,12,12,15,1.4142135381698608,3.0,91.5,48.0,100.0,17.522842235208305,4,5.111111111111111,3.0,13.0,5,4,1,0
101,18.799999999999997,0.37599999999999995,50,3,8,1,3,0.2,0.8,79.0,15,13,12,1.247219204902649,3.0,100.0,100.0,100.0,0.0,5,5.142857142857143,4.0,7.0,8,0,0,0
102,17.549999999999997,0.3509999999999999,50,3,9,1,20,0.3,0.7,28.0,14,7,14,3.2998316287994385,7.0,85.33333333333333,31.0,100.0,26.27630956668848,4,5.375,4.0,10.0,8,1,0,0
103,18.999999999999996,0.37999999999999995,50,3,10,1,10,0.26,0.74,52.0,16,9,12,2.8674418926239014,7.0,94.9,55.0,100.0,13.419761547807026,4,4.888888888888889,2.0,7.0,9,1,0,0
104,18.799999999999997,0.37599999999999995,50,3,9,1,3,0.2,0.8,80.0,14,11,15,1.699673056602478,4.0,100.0,100.0,100.0,0.0,4,4.75,3.0,8.0,8,1,0,0
105,18.8,0.376,50,3,13,1,3,0.26,0.74,100.0,12,9,16,2.8674418926239014,7.0,100.0,100.0,100.0,0.0,4,3.75,2.0,4.0,12,0,1,0
106,18.999999999999996,0.37999999999999995,50,3,11,1,3,0.26,0.74,42.0,12,12,13,0.471404492855072,1.0,95.36363636363636,55.0,100.0,12.87896613067374,4,4.4,3.0,7.0,10,1,0,0
107,18.799999999999997,0.37599999999999995,50,3,11,1,3,0.28,0.72,83.0,13,14,9,2.1602468490600586,5.0,99.54545454545455,95.0,100.0,1.4373989364401722,5,4.3,3.0,6.0,9,2,0,0
108,18.799999999999997,0.37599999999999995,50,3,12,1,3,0.3,0.7,83.0,12,13,10,1.247219204902649,3.0,99.58333333333333,95.0,100.0,1.3819269959814167,4,4.0,2.0,6.0,10,2,0,0
109,18.799999999999997,0.37599999999999995,50,3,9,1,3,0.22,0.78,100.0,16,10,13,2.4494898319244385,6.0,100.0,100.0,100.0,0.0,5,4.125,3.0,5.0,9,0,0,0
110,20.199999999999996,0.4039999999999999,50,3,11,1,6,0.32,0.6799999999999999,67.0,14,8,12,2.4944381713867188,6.0,100.0,100.0,100.0,0.0,4,3.8,3.0,5.0,10,1,0,0
111,18.799999999999997,0.37599999999999995,50,3,12,1,3,0.3,0.7,83.0,12,10,13,1.247219204902649,3.0,99.58333333333333,95.0,100.0,1.3819269959814167,4,4.0,3.0,6.0,11,1,0,0
112,18.249999999999996,0.36499999999999994,50,3,11,1,3,0.32,0.6799999999999999,39.0,11,13,10,1.247219204902649,3.0,90.27272727272727,43.0,100.0,19.675046074063687,4,4.3,3.0,7.0,9,1,1,0
113,18.799999999999997,0.37599999999999995,50,3,11,1,4,0.22,0.78,91.0,11,13,15,1.632993221282959,4.0,99.45454545454545,94.0,100.0,1.7248787237282068,5,4.3,4.0,6.0,10,1,0,0
114,11.949999999999987,0.23899999999999974,50,3,8,1,3,0.5,0.5,21.0,11,9,5,2.4944381713867188,6.0,79.375,24.0,100.0,29.945523455100933,4,4.571428571428571,3.0,7.0,5,3,0,0
115,18.8,0.376,50,3,13,1,3,0.3,0.7,100.0,11,12,12,0.471404492855072,1.0,100.0,100.0,100.0,0.0,4,3.75,2.0,4.0,11,2,0,0
116,18.8,0.376,50,3,13,1,3,0.26,0.74,100.0,12,9,16,2.8674418926239014,7.0,100.0,100.0,100.0,0.0,4,3.75,2.0,4.0,12,0,1,0
117,20.2,0.40399999999999997,50,3,12,1,3,0.26,0.74,72.0,12,13,12,0.471404492855072,1.0,99.5,94.0,100.0,1.6583123951777,4,3.909090909090909,3.0,6.0,11,1,0,0
118,18.799999999999997,0.37599999999999995,50,3,12,1,3,0.28,0.72,90.0,13,10,13,1.4142135381698608,3.0,99.5,94.0,100.0,1.6583123951777,4,4.0,2.0,6.0,11,0,1,0
119,18.799999999999997,0.37599999999999995,50,3,12,1,3,0.24,0.76,83.0,13,10,15,2.054804563522339,5.0,99.58333333333333,95.0,100.0,1.3819269959814167,4,4.0,3.0,6.0,11,1,0,0
120,18.8,0.376,50,3,13,1,3,0.28,0.72,100.0,12,12,12,0.0,0.0,100.0,100.0,100.0,0.0,4,3.75,3.0,4.0,12,1,0,0
121,18.8,0.376,50,3,13,1,3,0.26,0.74,100.0,12,12,13,0.471404492855072,1.0,100.0,100.0,100.0,0.0,4,3.75,3.0,4.0,12,1,0,0
122,18.8,0.376,50,3,13,1,3,0.26,0.74,100.0,12,10,15,2.054804563522339,5.0,100.0,100.0,100.0,0.0,4,3.75,3.0,4.0,12,1,0,0
123,18.799999999999997,0.37599999999999995,50,3,11,1,3,0.24,0.76,88.0,14,14,10,1.885617971420288,4.0,100.0,100.0,100.0,0.0,4,3.8,3.0,5.0,10,1,0,0
124,18.8,0.376,50,3,13,1,3,0.28,0.72,100.0,11,13,12,0.8164966106414795,2.0,100.0,100.0,100.0,0.0,4,3.75,3.0,4.0,11,2,0,0
125,18.799999999999997,0.37599999999999995,50,3,11,1,3,0.22,0.78,83.0,14,12,13,0.8164966106414795,2.0,99.54545454545455,95.0,100.0,1.4373989364401722,4,4.4,3.0,7.0,10,1,0,0
126,20.400000000000002,0.40800000000000003,50,3,12,1,3,0.24,0.76,53.0,12,13,13,0.471404492855072,1.0,97.41666666666667,74.0,100.0,7.193264596520523,4,3.909090909090909,3.0,6.0,11,1,0,0
