episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
93,20.2,0.40399999999999997,50,3,10,1,19,0.24,0.76,74.0,13,11,14,1.247219204902649,3.0,98.7,87.0,100.0,3.9,7,4.777777777777778,2.0,8.0,6,2,2,0
94,20.599999999999998,0.412,50,3,8,1,17,0.18,0.8200000000000001,57.0,14,14,13,0.471404492855072,1.0,100.0,100.0,100.0,0.0,7,4.571428571428571,2.0,15.0,3,3,2,0
95,16.699999999999996,0.3339999999999999,50,3,11,1,17,0.36,0.64,35.0,6,11,15,3.6817867755889893,9.0,83.54545454545455,37.0,100.0,25.980284960168746,7,4.2,2.0,7.0,3,6,2,0
96,20.2,0.40399999999999997,50,3,8,1,19,0.18,0.8200000000000001,75.0,13,14,14,0.471404492855072,1.0,97.125,77.0,100.0,7.606535019310698,12,5.428571428571429,2.0,12.0,5,3,0,0
97,17.899999999999995,0.3579999999999999,50,3,10,1,19,0.34,0.6599999999999999,33.0,9,12,12,1.4142135381698608,3.0,88.8,35.0,100.0,22.758734586966824,7,4.111111111111111,2.0,13.0,3,5,2,0
98,18.400000000000002,0.36800000000000005,50,3,7,1,18,0.18,0.8200000000000001,43.0,12,15,14,1.2472190856933594,3.0,92.14285714285714,45.0,100.0,19.245990836153542,8,6.666666666666667,2.0,13.0,2,1,4,0
99,18.55,0.371,50,3,10,1,17,0.34,0.6599999999999999,40.0,11,9,13,1.632993221282959,4.0,88.4,42.0,100.0,22.249494376277408,7,4.333333333333333,3.0,9.0,3,4,3,0
100,17.849999999999994,0.3569999999999999,50,3,7,1,20,0.28,0.72,32.0,13,12,11,0.8164966106414795,2.0,83.0,37.0,100.0,26.94438717061496,10,6.0,2.0,14.0,4,2,1,0
101,20.400000000000002,0.40800000000000003,50,3,7,1,18,0.22,0.78,53.0,10,16,13,2.4494898319244385,6.0,92.42857142857143,54.0,100.0,15.873222220880969,7,7.0,4.0,13.0,2,2,3,0
102,16.849999999999994,0.3369999999999999,50,3,9,1,16,0.36,0.64,29.0,8,14,10,2.4944381713867188,6.0,86.66666666666667,40.0,100.0,23.456816114345575,9,4.25,2.0,8.0,3,5,1,0
103,17.899999999999995,0.3579999999999999,50,3,9,1,16,0.34,0.6599999999999999,31.0,15,8,10,2.943920373916626,7.0,86.11111111111111,35.0,100.0,24.807903957517897,9,4.5,2.0,7.0,5,3,1,0
104,16.899999999999995,0.3379999999999999,50,3,8,1,19,0.3,0.7,36.0,8,12,15,2.8674418926239014,7.0,84.625,38.0,100.0,25.801828908044484,12,4.857142857142857,2.0,9.0,2,5,1,0
105,17.899999999999995,0.3579999999999999,50,3,9,1,18,0.38,0.62,32.0,9,12,10,1.2472190856933594,3.0,87.0,35.0,100.0,24.513035081133648,7,4.625,2.0,7.0,4,3,2,0
106,20.2,0.40399999999999997,50,3,6,1,19,0.18,0.8200000000000001,78.0,12,15,14,1.2472190856933594,3.0,100.0,100.0,100.0,0.0,9,6.6,2.0,12.0,3,2,1,0
107,17.999999999999993,0.3599999999999999,50,3,8,1,16,0.3,0.7,31.0,11,12,12,0.471404492855072,1.0,83.5,36.0,100.0,26.921181251943608,9,5.571428571428571,2.0,9.0,4,3,1,0
108,18.400000000000002,0.36800000000000005,50,3,7,1,17,0.22,0.78,46.0,11,14,14,1.4142135381698608,3.0,85.28571428571429,48.0,100.0,23.26686353541255,7,6.833333333333333,2.0,14.0,3,1,3,0
109,17.749999999999996,0.3549999999999999,50,3,10,1,17,0.36,0.64,37.0,12,10,10,0.9428090453147888,2.0,88.7,41.0,100.0,22.627637967759693,7,4.222222222222222,2.0,8.0,3,4,3,0
110,18.5,0.37,50,3,11,1,17,0.3,0.7,32.0,10,14,11,1.699673056602478,4.0,88.72727272727273,36.0,100.0,22.66391167830442,7,4.3,2.0,7.0,2,6,3,0
111,16.699999999999996,0.3339999999999999,50,3,10,1,18,0.38,0.62,35.0,6,12,13,3.0912060737609863,7.0,82.0,37.0,100.0,26.74696244435992,9,4.222222222222222,3.0,7.0,2,6,2,0
112,18.400000000000002,0.36800000000000005,50,3,11,1,17,0.26,0.74,48.0,12,11,14,1.247219204902649,3.0,91.36363636363636,50.0,100.0,18.351481125623955,7,4.3,2.0,8.0,5,3,3,0
