reward,steps,rooms,charges,full_coverage,time_in_C,min_battery
16.849999999999994,50,3,11,1,0.32,34.0
16.999999999999993,50,3,12,1,0.36,29.0
16.849999999999994,50,3,12,1,0.34,32.0
20.2,50,3,9,1,0.18,99.0
20.2,50,3,10,1,0.22,76.0
17.749999999999996,50,3,10,1,0.28,32.0
17.899999999999995,50,3,10,1,0.28,22.0
18.049999999999994,50,3,12,1,0.3,27.0
16.999999999999993,50,3,11,1,0.34,30.0
16.999999999999993,50,3,10,1,0.3,29.0
17.899999999999995,50,3,9,1,0.32,36.0
16.999999999999993,50,3,11,1,0.36,30.0
16.699999999999996,50,3,13,1,0.34,33.0
18.049999999999994,50,3,12,1,0.34,28.0
17.899999999999995,50,3,10,1,0.28,27.0
16.699999999999996,50,3,12,1,0.36,31.0
17.699999999999996,50,3,12,1,0.3,36.0
16.849999999999994,50,3,12,1,0.32,31.0
20.2,50,3,8,1,0.16,100.0
16.999999999999993,50,3,12,1,0.34,28.0
17.749999999999996,50,3,11,1,0.32,32.0
17.049999999999994,50,3,11,1,0.3,27.0
16.849999999999994,50,3,9,1,0.3,32.0
18.049999999999994,50,3,12,1,0.34,28.0
17.899999999999995,50,3,11,1,0.32,34.0
17.999999999999993,50,3,10,1,0.34,30.0
17.899999999999995,50,3,11,1,0.34,32.0
