episode,reward,reward_per_step,steps,rooms,charges,full_coverage,full_coverage_step,time_in_C,time_out_C,min_battery,hab1_visits,hab2_visits,hab3_visits,room_std,room_spread,recharge_battery_mean,recharge_battery_min,recharge_battery_max,recharge_battery_std,first_recharge_step,recharge_gap_mean,recharge_gap_min,recharge_gap_max,recharge_from_hab1,recharge_from_hab2,recharge_from_hab3,recharge_from_other
140,16.0,0.32,50,2,10,0,,0.66,0.33999999999999997,100,0,6,11,4.496912479400635,11.0,100.0,100.0,100.0,0.0,1,4.666666666666667,3.0,13.0,0,3,6,1
141,16.0,0.32,50,2,12,0,,0.7,0.30000000000000004,100,0,4,11,4.546060562133789,11.0,100.0,100.0,100.0,0.0,1,3.727272727272727,2.0,14.0,0,3,8,1
142,16.0,0.32,50,2,12,0,,0.76,0.24,100,0,3,9,3.7416574954986572,9.0,100.0,100.0,100.0,0.0,1,4.0,2.0,13.0,0,3,8,1
143,16.0,0.32,50,2,12,0,,0.66,0.33999999999999997,100,0,3,14,6.018490314483643,14.0,100.0,100.0,100.0,0.0,1,4.363636363636363,2.0,14.0,0,3,8,1
144,16.0,0.32,50,2,10,0,,0.68,0.31999999999999995,100,0,7,9,3.858612298965454,9.0,100.0,100.0,100.0,0.0,1,5.0,2.0,14.0,0,4,5,1
145,16.0,0.32,50,2,12,0,,0.62,0.38,100,0,5,14,5.792716026306152,14.0,100.0,100.0,100.0,0.0,1,4.363636363636363,2.0,13.0,0,2,9,1
146,16.0,0.32,50,2,11,0,,0.74,0.26,100,0,4,9,3.6817867755889893,9.0,100.0,100.0,100.0,0.0,1,4.5,2.0,13.0,0,3,7,1
147,16.0,0.32,50,2,13,0,,0.72,0.28,100,0,3,11,4.642796039581299,11.0,100.0,100.0,100.0,0.0,1,4.0,2.0,13.0,0,3,9,1
148,16.0,0.32,50,2,15,0,,0.62,0.38,100,0,3,16,6.9442219734191895,16.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,14.0,0,3,11,1
149,16.0,0.32,50,2,12,0,,0.68,0.31999999999999995,100,0,2,14,6.182412147521973,14.0,100.0,100.0,100.0,0.0,1,4.0,2.0,14.0,0,2,9,1
150,16.0,0.32,50,2,13,0,,0.66,0.33999999999999997,100,0,4,13,5.436502456665039,13.0,100.0,100.0,100.0,0.0,1,3.9166666666666665,2.0,13.0,0,3,9,1
151,16.0,0.32,50,2,11,0,,0.68,0.31999999999999995,100,0,4,12,4.988876819610596,12.0,100.0,100.0,100.0,0.0,1,4.5,2.0,13.0,0,3,7,1
152,16.0,0.32,50,2,12,0,,0.66,0.33999999999999997,100,0,5,12,4.921607971191406,12.0,100.0,100.0,100.0,0.0,1,4.2727272727272725,2.0,14.0,0,3,8,1
153,16.0,0.32,50,2,16,0,,0.7,0.30000000000000004,100,0,4,11,4.546060562133789,11.0,100.0,100.0,100.0,0.0,1,3.1333333333333333,2.0,13.0,0,4,11,1
154,16.0,0.32,50,2,12,0,,0.72,0.28,100,0,4,10,4.109609603881836,10.0,100.0,100.0,100.0,0.0,1,4.0,2.0,14.0,0,4,7,1
155,16.0,0.32,50,2,13,0,,0.64,0.36,100,0,6,12,4.898979663848877,12.0,100.0,100.0,100.0,0.0,1,3.6666666666666665,2.0,13.0,0,5,7,1
156,16.0,0.32,50,2,13,0,,0.68,0.31999999999999995,100,0,3,13,5.557777404785156,13.0,100.0,100.0,100.0,0.0,1,3.75,2.0,14.0,0,3,9,1
157,16.0,0.32,50,2,16,0,,0.66,0.33999999999999997,100,0,3,14,6.018490314483643,14.0,100.0,100.0,100.0,0.0,1,3.1333333333333333,2.0,14.0,0,3,12,1
158,16.0,0.32,50,2,13,0,,0.68,0.31999999999999995,100,0,4,12,4.988876819610596,12.0,100.0,100.0,100.0,0.0,1,3.9166666666666665,2.0,13.0,0,3,9,1
159,16.0,0.32,50,2,11,0,,0.72,0.28,100,0,4,10,4.109609603881836,10.0,100.0,100.0,100.0,0.0,1,4.1,2.0,13.0,0,2,8,1
160,16.0,0.32,50,2,13,0,,0.68,0.31999999999999995,100,0,5,11,4.496912479400635,11.0,100.0,100.0,100.0,0.0,1,3.6666666666666665,2.0,15.0,0,4,8,1
161,16.0,0.32,50,2,12,0,,0.6,0.4,100,0,7,13,5.312459468841553,13.0,100.0,100.0,100.0,0.0,1,4.090909090909091,2.0,13.0,0,3,8,1
162,16.0,0.32,50,2,13,0,,0.66,0.33999999999999997,100,0,3,14,6.018490314483643,14.0,100.0,100.0,100.0,0.0,1,3.6666666666666665,2.0,13.0,0,3,9,1
163,16.0,0.32,50,2,10,0,,0.78,0.21999999999999997,100,0,5,6,2.624669313430786,6.0,100.0,100.0,100.0,0.0,1,4.222222222222222,2.0,14.0,0,3,6,1
164,16.0,0.32,50,2,11,0,,0.8,0.19999999999999996,100,0,4,6,2.494438409805298,6.0,100.0,100.0,100.0,0.0,1,3.8,2.0,13.0,0,4,6,1
165,16.0,0.32,50,2,13,0,,0.66,0.33999999999999997,100,0,3,14,6.018490314483643,14.0,100.0,100.0,100.0,0.0,1,3.75,2.0,13.0,0,3,9,1
166,16.0,0.32,50,2,12,0,,0.64,0.36,100,0,2,16,7.1180524826049805,16.0,100.0,100.0,100.0,0.0,1,4.2727272727272725,2.0,14.0,0,2,9,1
167,16.0,0.32,50,2,13,0,,0.66,0.33999999999999997,100,0,5,12,4.921607971191406,12.0,100.0,100.0,100.0,0.0,1,3.5833333333333335,2.0,14.0,0,3,9,1
168,16.0,0.32,50,2,13,0,,0.64,0.36,100,0,2,16,7.1180524826049805,16.0,100.0,100.0,100.0,0.0,1,3.9166666666666665,2.0,13.0,0,2,10,1
169,16.0,0.32,50,2,11,0,,0.66,0.33999999999999997,100,0,8,9,4.027682304382324,9.0,100.0,100.0,100.0,0.0,1,4.4,2.0,14.0,0,3,7,1
170,16.0,0.32,50,2,15,0,,0.6,0.4,100,0,4,16,6.79869270324707,16.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,13.0,0,4,10,1
171,16.0,0.32,50,2,12,0,,0.7,0.30000000000000004,100,0,4,11,4.546060562133789,11.0,100.0,100.0,100.0,0.0,1,3.6363636363636362,2.0,13.0,0,4,7,1
172,16.0,0.32,50,2,15,0,,0.7,0.30000000000000004,100,0,4,11,4.546060562133789,11.0,100.0,100.0,100.0,0.0,1,3.142857142857143,2.0,13.0,0,4,10,1
173,16.0,0.32,50,2,11,0,,0.72,0.28,100,0,4,10,4.109609603881836,10.0,100.0,100.0,100.0,0.0,1,4.7,2.0,14.0,0,3,7,1
174,16.0,0.32,50,2,14,0,,0.64,0.36,100,0,4,14,5.887840747833252,14.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,13.0,0,3,10,1
175,16.0,0.32,50,2,13,0,,0.66,0.33999999999999997,100,0,3,14,6.018490314483643,14.0,100.0,100.0,100.0,0.0,1,3.5833333333333335,2.0,14.0,0,3,9,1
176,16.0,0.32,50,2,10,0,,0.72,0.28,100,0,5,9,3.6817867755889893,9.0,100.0,100.0,100.0,0.0,1,5.222222222222222,2.0,13.0,0,4,5,1
177,16.0,0.32,50,2,11,0,,0.64,0.36,100,0,4,14,5.887840747833252,14.0,100.0,100.0,100.0,0.0,1,4.7,2.0,13.0,0,3,7,1
178,16.0,0.32,50,2,13,0,,0.7,0.30000000000000004,100,0,4,11,4.546060562133789,11.0,100.0,100.0,100.0,0.0,1,3.6666666666666665,2.0,13.0,0,4,8,1
179,16.0,0.32,50,2,11,0,,0.68,0.31999999999999995,100,0,5,11,4.496912479400635,11.0,100.0,100.0,100.0,0.0,1,4.4,2.0,13.0,0,3,7,1
180,16.0,0.32,50,2,12,0,,0.6,0.4,100,0,4,16,6.79869270324707,16.0,100.0,100.0,100.0,0.0,1,4.090909090909091,2.0,14.0,0,4,7,1
181,16.0,0.32,50,2,11,0,,0.7,0.30000000000000004,100,0,4,11,4.546060562133789,11.0,100.0,100.0,100.0,0.0,1,4.5,2.0,14.0,0,3,7,1
182,16.0,0.32,50,2,13,0,,0.64,0.36,100,0,4,14,5.887840747833252,14.0,100.0,100.0,100.0,0.0,1,3.75,2.0,14.0,0,4,8,1
183,16.0,0.32,50,2,13,0,,0.7,0.30000000000000004,100,0,2,13,5.715476036071777,13.0,100.0,100.0,100.0,0.0,1,3.4166666666666665,2.0,13.0,0,2,10,1
184,16.0,0.32,50,2,12,0,,0.7,0.30000000000000004,100,0,3,12,5.099019527435303,12.0,100.0,100.0,100.0,0.0,1,4.2727272727272725,2.0,15.0,0,2,9,1
185,16.0,0.32,50,2,15,0,,0.68,0.31999999999999995,100,0,4,12,4.988876819610596,12.0,100.0,100.0,100.0,0.0,1,3.142857142857143,2.0,14.0,0,4,10,1
186,16.0,0.32,50,2,13,0,,0.62,0.38,100,0,3,16,6.9442219734191895,16.0,100.0,100.0,100.0,0.0,1,3.9166666666666665,2.0,15.0,0,2,10,1
187,16.0,0.32,50,2,15,0,,0.68,0.31999999999999995,100,0,3,13,5.557777404785156,13.0,100.0,100.0,100.0,0.0,1,3.2142857142857144,2.0,13.0,0,3,11,1
188,16.0,0.32,50,2,12,0,,0.72,0.28,100,0,4,10,4.109609603881836,10.0,100.0,100.0,100.0,0.0,1,4.0,2.0,13.0,0,3,8,1
189,16.0,0.32,50,2,10,0,,0.68,0.31999999999999995,100,0,5,11,4.496912479400635,11.0,100.0,100.0,100.0,0.0,1,5.0,2.0,14.0,0,4,5,1
190,16.0,0.32,50,2,12,0,,0.62,0.38,100,0,6,13,5.312459468841553,13.0,100.0,100.0,100.0,0.0,1,4.2727272727272725,2.0,14.0,0,2,9,1
191,16.0,0.32,50,2,12,0,,0.66,0.33999999999999997,100,0,4,13,5.436502456665039,13.0,100.0,100.0,100.0,0.0,1,4.0,2.0,13.0,0,3,8,1
192,16.0,0.32,50,2,12,0,,0.76,0.24,100,0,4,8,3.265986442565918,8.0,100.0,100.0,100.0,0.0,1,4.0,2.0,14.0,0,4,7,1
193,16.0,0.32,50,2,12,0,,0.6,0.4,100,0,5,15,6.236095905303955,15.0,100.0,100.0,100.0,0.0,1,4.090909090909091,2.0,15.0,0,4,7,1
194,16.0,0.32,50,2,11,0,,0.68,0.31999999999999995,100,0,6,10,4.109609603881836,10.0,100.0,100.0,100.0,0.0,1,4.2,2.0,13.0,0,4,6,1
195,16.0,0.32,50,2,13,0,,0.66,0.33999999999999997,100,0,5,12,4.921607971191406,12.0,100.0,100.0,100.0,0.0,1,3.9166666666666665,2.0,13.0,0,4,8,1
196,16.0,0.32,50,2,13,0,,0.62,0.38,100,0,5,14,5.792716026306152,14.0,100.0,100.0,100.0,0.0,1,3.75,2.0,14.0,0,3,9,1
197,16.0,0.32,50,2,12,0,,0.66,0.33999999999999997,100,0,5,12,4.921607971191406,12.0,100.0,100.0,100.0,0.0,1,3.909090909090909,2.0,13.0,0,3,8,1
198,16.0,0.32,50,2,11,0,,0.66,0.33999999999999997,100,0,6,11,4.496912479400635,11.0,100.0,100.0,100.0,0.0,1,4.7,2.0,14.0,0,3,7,1
199,16.0,0.32,50,2,13,0,,0.58,0.42000000000000004,100,0,5,16,6.68331241607666,16.0,100.0,100.0,100.0,0.0,1,3.9166666666666665,2.0,14.0,0,3,9,1
200,16.0,0.32,50,2,12,0,,0.7,0.30000000000000004,100,0,5,10,4.082482814788818,10.0,100.0,100.0,100.0,0.0,1,4.0,2.0,14.0,0,4,7,1
201,16.0,0.32,50,2,12,0,,0.66,0.33999999999999997,100,0,6,11,4.496912479400635,11.0,100.0,100.0,100.0,0.0,1,4.0,2.0,13.0,0,3,8,1
202,16.0,0.32,50,2,13,0,,0.62,0.38,100,0,1,18,8.259674072265625,18.0,100.0,100.0,100.0,0.0,1,4.0,2.0,14.0,0,1,11,1
203,16.0,0.32,50,2,10,0,,0.7,0.30000000000000004,100,0,6,9,3.7416574954986572,9.0,100.0,100.0,100.0,0.0,1,4.888888888888889,2.0,14.0,0,3,6,1
204,16.0,0.32,50,2,11,0,,0.6,0.4,100,0,6,14,5.734883785247803,14.0,100.0,100.0,100.0,0.0,1,4.5,2.0,13.0,0,3,7,1
205,16.0,0.32,50,2,11,0,,0.64,0.36,100,0,7,11,4.546060562133789,11.0,100.0,100.0,100.0,0.0,1,4.2,2.0,13.0,0,5,5,1
206,16.0,0.32,50,2,11,0,,0.66,0.33999999999999997,100,0,6,11,4.496912479400635,11.0,100.0,100.0,100.0,0.0,1,4.5,2.0,13.0,0,5,5,1
207,16.0,0.32,50,2,12,0,,0.7,0.30000000000000004,100,0,4,11,4.546060562133789,11.0,100.0,100.0,100.0,0.0,1,3.727272727272727,2.0,14.0,0,3,8,1
208,16.0,0.32,50,2,13,0,,0.72,0.28,100,0,3,11,4.642796039581299,11.0,100.0,100.0,100.0,0.0,1,3.75,2.0,15.0,0,2,10,1
209,16.0,0.32,50,2,10,0,,0.7,0.30000000000000004,100,0,7,8,3.5590262413024902,8.0,100.0,100.0,100.0,0.0,1,4.888888888888889,2.0,13.0,0,3,6,1
210,16.0,0.32,50,2,13,0,,0.74,0.26,100,0,3,10,4.189935207366943,10.0,100.0,100.0,100.0,0.0,1,3.6666666666666665,2.0,13.0,0,3,9,1
211,16.0,0.32,50,2,14,0,,0.6,0.4,100,0,5,15,6.236095905303955,15.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,14.0,0,4,9,1
212,16.0,0.32,50,2,10,0,,0.7,0.30000000000000004,100,0,4,11,4.546060562133789,11.0,100.0,100.0,100.0,0.0,1,5.222222222222222,2.0,14.0,0,3,6,1
213,16.0,0.32,50,2,11,0,,0.76,0.24,100,0,3,9,3.7416574954986572,9.0,100.0,100.0,100.0,0.0,1,4.5,2.0,14.0,0,2,8,1
214,16.0,0.32,50,2,13,0,,0.66,0.33999999999999997,100,0,7,10,4.189935207366943,10.0,100.0,100.0,100.0,0.0,1,3.6666666666666665,2.0,13.0,0,5,7,1
215,16.0,0.32,50,2,16,0,,0.7,0.30000000000000004,100,0,3,12,5.099019527435303,12.0,100.0,100.0,100.0,0.0,1,3.1333333333333333,2.0,13.0,0,3,12,1
216,16.0,0.32,50,2,15,0,,0.68,0.31999999999999995,100,0,4,12,4.988876819610596,12.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,13.0,0,4,10,1
217,16.0,0.32,50,2,14,0,,0.72,0.28,100,0,5,9,3.6817867755889893,9.0,100.0,100.0,100.0,0.0,1,3.1538461538461537,2.0,13.0,0,5,8,1
218,16.0,0.32,50,2,14,0,,0.68,0.31999999999999995,100,0,3,13,5.557777404785156,13.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,13.0,0,3,10,1
219,16.0,0.32,50,2,15,0,,0.64,0.36,100,0,5,13,5.3541259765625,13.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,13.0,0,3,11,1
220,16.0,0.32,50,2,15,0,,0.7,0.30000000000000004,100,0,3,12,5.099019527435303,12.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,14.0,0,3,11,1
221,16.0,0.32,50,2,15,0,,0.7,0.30000000000000004,100,0,5,10,4.082482814788818,10.0,100.0,100.0,100.0,0.0,1,3.142857142857143,2.0,13.0,0,5,9,1
222,16.0,0.32,50,2,16,0,,0.68,0.31999999999999995,100,0,4,12,4.988876819610596,12.0,100.0,100.0,100.0,0.0,1,3.1333333333333333,2.0,13.0,0,4,11,1
223,16.0,0.32,50,2,16,0,,0.68,0.31999999999999995,100,0,4,12,4.988876819610596,12.0,100.0,100.0,100.0,0.0,1,3.1333333333333333,2.0,13.0,0,4,11,1
224,16.0,0.32,50,2,14,0,,0.58,0.42000000000000004,100,0,5,16,6.68331241607666,16.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,13.0,0,3,10,1
225,16.0,0.32,50,2,15,0,,0.7,0.30000000000000004,100,0,3,12,5.099019527435303,12.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,14.0,0,3,11,1
226,16.0,0.32,50,2,14,0,,0.74,0.26,100,0,4,9,3.6817867755889893,9.0,100.0,100.0,100.0,0.0,1,3.3846153846153846,2.0,14.0,0,4,9,1
227,16.0,0.32,50,2,14,0,,0.7,0.30000000000000004,100,0,4,11,4.546060562133789,11.0,100.0,100.0,100.0,0.0,1,3.3846153846153846,2.0,13.0,0,4,9,1
228,16.0,0.32,50,2,14,0,,0.64,0.36,100,0,5,13,5.3541259765625,13.0,100.0,100.0,100.0,0.0,1,3.6153846153846154,2.0,13.0,0,4,9,1
229,16.0,0.32,50,2,15,0,,0.7,0.30000000000000004,100,0,4,11,4.546060562133789,11.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,13.0,0,4,10,1
230,16.0,0.32,50,2,15,0,,0.64,0.36,100,0,4,14,5.887840747833252,14.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,13.0,0,4,10,1
231,16.0,0.32,50,2,15,0,,0.66,0.33999999999999997,100,0,4,13,5.436502456665039,13.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,13.0,0,4,10,1
232,16.0,0.32,50,2,15,0,,0.64,0.36,100,0,5,13,5.3541259765625,13.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,13.0,0,4,10,1
233,16.0,0.32,50,2,14,0,,0.68,0.31999999999999995,100,0,5,11,4.496912479400635,11.0,100.0,100.0,100.0,0.0,1,3.6153846153846154,2.0,13.0,0,3,10,1
234,16.0,0.32,50,2,15,0,,0.66,0.33999999999999997,100,0,3,14,6.018490314483643,14.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,14.0,0,3,11,1
235,16.0,0.32,50,2,13,0,,0.66,0.33999999999999997,100,0,3,14,6.018490314483643,14.0,100.0,100.0,100.0,0.0,1,3.9166666666666665,2.0,13.0,0,3,9,1
236,16.0,0.32,50,2,15,0,,0.62,0.38,100,0,5,14,5.792716026306152,14.0,100.0,100.0,100.0,0.0,1,3.4285714285714284,2.0,13.0,0,4,10,1
237,16.0,0.32,50,2,15,0,,0.68,0.31999999999999995,100,0,5,11,4.496912479400635,11.0,100.0,100.0,100.0,0.0,1,3.2142857142857144,2.0,13.0,0,5,9,1
238,16.0,0.32,50,2,15,0,,0.62,0.38,100,0,5,14,5.792716026306152,14.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,13.0,0,4,10,1
239,16.0,0.32,50,2,15,0,,0.72,0.28,100,0,5,9,3.6817867755889893,9.0,100.0,100.0,100.0,0.0,1,3.142857142857143,2.0,13.0,0,5,9,1
240,16.0,0.32,50,2,15,0,,0.64,0.36,100,0,4,14,5.887840747833252,14.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,13.0,0,4,10,1
241,16.0,0.32,50,2,15,0,,0.6,0.4,100,0,5,15,6.236095905303955,15.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,13.0,0,4,10,1
242,16.0,0.32,50,2,15,0,,0.7,0.30000000000000004,100,0,5,10,4.082482814788818,10.0,100.0,100.0,100.0,0.0,1,3.142857142857143,2.0,13.0,0,5,9,1
243,16.0,0.32,50,2,15,0,,0.6,0.4,100,0,4,16,6.79869270324707,16.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,13.0,0,4,10,1
244,16.0,0.32,50,2,12,0,,0.58,0.42000000000000004,100,0,8,13,5.3541259765625,13.0,100.0,100.0,100.0,0.0,1,4.090909090909091,2.0,14.0,0,3,8,1
245,16.0,0.32,50,2,14,0,,0.72,0.28,100,0,6,8,3.399346351623535,8.0,100.0,100.0,100.0,0.0,1,3.3846153846153846,2.0,13.0,0,5,8,1
246,16.0,0.32,50,2,16,0,,0.66,0.33999999999999997,100,0,4,13,5.436502456665039,13.0,100.0,100.0,100.0,0.0,1,3.1333333333333333,2.0,13.0,0,4,11,1
247,16.0,0.32,50,2,14,0,,0.62,0.38,100,0,5,14,5.792716026306152,14.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,13.0,0,3,10,1
248,16.0,0.32,50,2,15,0,,0.66,0.33999999999999997,100,0,3,14,6.018490314483643,14.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,14.0,0,3,11,1
249,16.0,0.32,50,2,14,0,,0.64,0.36,100,0,4,14,5.887840747833252,14.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,13.0,0,4,9,1
250,16.0,0.32,50,2,16,0,,0.64,0.36,100,0,4,14,5.887840747833252,14.0,100.0,100.0,100.0,0.0,1,3.1333333333333333,2.0,13.0,0,4,11,1
251,16.0,0.32,50,2,11,0,,0.66,0.33999999999999997,100,0,4,13,5.436502456665039,13.0,100.0,100.0,100.0,0.0,1,4.4,2.0,14.0,0,3,7,1
252,16.0,0.32,50,2,16,0,,0.64,0.36,100,0,3,15,6.480740547180176,15.0,100.0,100.0,100.0,0.0,1,3.1333333333333333,2.0,13.0,0,3,12,1
253,16.0,0.32,50,2,11,0,,0.68,0.31999999999999995,100,0,5,11,4.496912479400635,11.0,100.0,100.0,100.0,0.0,1,4.5,2.0,15.0,0,3,7,1
254,16.0,0.32,50,2,15,0,,0.7,0.30000000000000004,100,0,3,12,5.099019527435303,12.0,100.0,100.0,100.0,0.0,1,3.0714285714285716,2.0,14.0,0,3,11,1
255,16.0,0.32,50,2,14,0,,0.72,0.28,100,0,4,10,4.109609603881836,10.0,100.0,100.0,100.0,0.0,1,3.6153846153846154,2.0,13.0,0,4,9,1
256,16.0,0.32,50,2,15,0,,0.7,0.30000000000000004,100,0,4,11,4.546060562133789,11.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,13.0,0,4,10,1
257,16.0,0.32,50,2,14,0,,0.68,0.31999999999999995,100,0,5,11,4.496912479400635,11.0,100.0,100.0,100.0,0.0,1,3.4615384615384617,2.0,14.0,0,4,9,1
258,16.0,0.32,50,2,15,0,,0.66,0.33999999999999997,100,0,4,13,5.436502456665039,13.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,13.0,0,4,10,1
259,16.0,0.32,50,2,13,0,,0.76,0.24,100,0,3,9,3.7416574954986572,9.0,100.0,100.0,100.0,0.0,1,3.9166666666666665,2.0,14.0,0,3,9,1
260,16.0,0.32,50,2,14,0,,0.7,0.30000000000000004,100,0,3,12,5.099019527435303,12.0,100.0,100.0,100.0,0.0,1,3.3846153846153846,2.0,14.0,0,3,10,1
261,16.0,0.32,50,2,15,0,,0.7,0.30000000000000004,100,0,5,10,4.082482814788818,10.0,100.0,100.0,100.0,0.0,1,3.142857142857143,2.0,13.0,0,5,9,1
262,16.0,0.32,50,2,15,0,,0.66,0.33999999999999997,100,0,4,13,5.436502456665039,13.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,14.0,0,3,11,1
263,16.0,0.32,50,2,11,0,,0.76,0.24,100,0,5,7,2.943920373916626,7.0,100.0,100.0,100.0,0.0,1,4.4,2.0,13.0,0,5,5,1
264,16.0,0.32,50,2,16,0,,0.68,0.31999999999999995,100,0,3,13,5.557777404785156,13.0,100.0,100.0,100.0,0.0,1,3.1333333333333333,2.0,13.0,0,3,12,1
265,16.0,0.32,50,2,15,0,,0.72,0.28,100,0,3,11,4.642796039581299,11.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,14.0,0,3,11,1
266,16.0,0.32,50,2,14,0,,0.66,0.33999999999999997,100,0,5,12,4.921607971191406,12.0,100.0,100.0,100.0,0.0,1,3.6153846153846154,2.0,15.0,0,2,11,1
267,16.0,0.32,50,2,14,0,,0.74,0.26,100,0,3,10,4.189935207366943,10.0,100.0,100.0,100.0,0.0,1,3.3076923076923075,2.0,14.0,0,3,10,1
268,16.0,0.32,50,2,11,0,,0.6,0.4,100,0,2,18,8.055364608764648,18.0,100.0,100.0,100.0,0.0,1,4.8,2.0,14.0,0,2,8,1
269,16.0,0.32,50,2,10,0,,0.66,0.33999999999999997,100,0,4,13,5.436502456665039,13.0,100.0,100.0,100.0,0.0,1,4.888888888888889,2.0,15.0,0,1,8,1
270,16.0,0.32,50,2,11,0,,0.74,0.26,100,0,5,8,3.2998316287994385,8.0,100.0,100.0,100.0,0.0,1,4.5,2.0,14.0,0,4,6,1
271,16.0,0.32,50,2,13,0,,0.72,0.28,100,0,5,9,3.6817867755889893,9.0,100.0,100.0,100.0,0.0,1,3.9166666666666665,2.0,14.0,0,3,9,1
272,16.0,0.32,50,2,10,0,,0.66,0.33999999999999997,100,0,4,13,5.436502456665039,13.0,100.0,100.0,100.0,0.0,1,5.0,2.0,15.0,0,3,6,1
273,16.0,0.32,50,2,8,0,,0.72,0.28,100,0,5,9,3.6817867755889893,9.0,100.0,100.0,100.0,0.0,1,6.714285714285714,2.0,13.0,0,3,4,1
274,16.0,0.32,50,2,8,0,,0.74,0.26,100,0,7,6,3.0912060737609863,7.0,100.0,100.0,100.0,0.0,1,5.857142857142857,3.0,13.0,0,4,3,1
275,16.0,0.32,50,2,9,0,,0.7,0.30000000000000004,100,0,5,10,4.082482814788818,10.0,100.0,100.0,100.0,0.0,1,5.875,2.0,15.0,0,3,5,1
276,16.0,0.32,50,2,11,0,,0.78,0.21999999999999997,100,0,4,7,2.8674418926239014,7.0,100.0,100.0,100.0,0.0,1,4.1,2.0,14.0,0,4,6,1
277,16.0,0.32,50,2,11,0,,0.72,0.28,100,0,5,9,3.6817867755889893,9.0,100.0,100.0,100.0,0.0,1,4.5,2.0,14.0,0,4,6,1
278,16.0,0.32,50,2,10,0,,0.72,0.28,100,0,4,10,4.109609603881836,10.0,100.0,100.0,100.0,0.0,1,5.222222222222222,2.0,14.0,0,2,7,1
279,16.0,0.32,50,2,12,0,,0.64,0.36,100,0,5,13,5.3541259765625,13.0,100.0,100.0,100.0,0.0,1,4.2727272727272725,2.0,14.0,0,3,8,1
280,16.0,0.32,50,2,12,0,,0.72,0.28,100,0,6,8,3.399346351623535,8.0,100.0,100.0,100.0,0.0,1,4.0,2.0,13.0,0,4,7,1
281,16.0,0.32,50,2,14,0,,0.68,0.31999999999999995,100,0,5,11,4.496912479400635,11.0,100.0,100.0,100.0,0.0,1,3.6923076923076925,2.0,13.0,0,3,10,1
282,16.0,0.32,50,2,10,0,,0.82,0.18000000000000005,100,0,3,6,2.4494898319244385,6.0,100.0,100.0,100.0,0.0,1,4.888888888888889,2.0,14.0,0,3,6,1
283,16.0,0.32,50,2,12,0,,0.72,0.28,100,0,5,9,3.6817867755889893,9.0,100.0,100.0,100.0,0.0,1,3.909090909090909,2.0,13.0,0,3,8,1
284,16.0,0.32,50,2,15,0,,0.68,0.31999999999999995,100,0,3,13,5.557777404785156,13.0,100.0,100.0,100.0,0.0,1,3.357142857142857,2.0,13.0,0,3,11,1
285,16.0,0.32,50,2,11,0,,0.76,0.24,100,0,4,8,3.265986442565918,8.0,100.0,100.0,100.0,0.0,1,4.4,2.0,13.0,0,4,6,1
286,16.0,0.32,50,2,13,0,,0.72,0.28,100,0,4,10,4.109609603881836,10.0,100.0,100.0,100.0,0.0,1,3.5833333333333335,2.0,14.0,0,3,9,1
287,16.0,0.32,50,2,13,0,,0.7,0.30000000000000004,100,0,4,11,4.546060562133789,11.0,100.0,100.0,100.0,0.0,1,3.9166666666666665,2.0,13.0,0,4,8,1
288,16.0,0.32,50,2,14,0,,0.7,0.30000000000000004,100,0,4,11,4.546060562133789,11.0,100.0,100.0,100.0,0.0,1,3.6153846153846154,2.0,13.0,0,4,9,1
289,16.0,0.32,50,2,11,0,,0.76,0.24,100,0,3,9,3.7416574954986572,9.0,100.0,100.0,100.0,0.0,1,4.7,2.0,13.0,0,3,7,1
290,16.0,0.32,50,2,13,0,,0.7,0.30000000000000004,100,0,6,9,3.7416574954986572,9.0,100.0,100.0,100.0,0.0,1,3.4166666666666665,2.0,13.0,0,5,7,1
